Text,POS,Dep,IsSent,parNum,NNRExtracts,Polarity,Sent
Will my hon. Friend tell the House how much this pointless exercise has cost London ratepayers?,WillMD myPRP$ hon.NNP FriendNN tellVB theDT HouseNNP howWRB muchRB thisDT pointlessJJ exerciseNN hasVBZ costVBN LondonNNP ratepayersNNS ?.,"root(ROOT-0, tell-5) aux(tell-5, Will-1) nmod:poss(Friend-4, my-2) compound(Friend-4, hon.-3) nsubj(tell-5, Friend-4) det(House-7, the-6) dobj(tell-5, House-7) advmod(much-9, how-8) advmod(cost-14, much-9) det(exercise-12, this-10) amod(exercise-12, pointless-11) nsubj(cost-14, exercise-12) aux(cost-14, has-13) ccomp(tell-5, cost-14) compound(ratepayers-16, London-15) dobj(cost-14, ratepayers-16) punct(tell-5, ?-17)",0,3,[ ],0,2
Does he agree that the best possible way to keep unnecessary lorry loads off the streets of London has been the construction and will be the completion of the M25 orbital motorway?,DoesVBZ hePRP agreeVB thatIN theDT bestJJS possibleJJ wayNN toTO keepVB unnecessaryJJ lorryNN loadsNNS offIN theDT streetsNNS ofIN LondonNNP hasVBZ beenVBN theDT constructionNN andCC willMD beVB theDT completionNN ofIN theDT M25NN orbitalJJ motorwayNN ?.,"root(ROOT-0, agree-3) aux(agree-3, Does-1) nsubj(agree-3, he-2) mark(construction-22, that-4) det(way-8, the-5) amod(way-8, best-6) amod(way-8, possible-7) nsubj(construction-22, way-8) mark(keep-10, to-9) acl(way-8, keep-10) amod(loads-13, unnecessary-11) compound(loads-13, lorry-12) dobj(keep-10, loads-13) case(streets-16, off-14) det(streets-16, the-15) nmod:off(keep-10, streets-16) case(London-18, of-17) nmod:of(streets-16, London-18) aux(construction-22, has-19) cop(construction-22, been-20) det(construction-22, the-21) ccomp(agree-3, construction-22) cc(construction-22, and-23) aux(completion-27, will-24) cop(completion-27, be-25) det(completion-27, the-26) ccomp(agree-3, completion-27) conj:and(construction-22, completion-27) case(motorway-32, of-28) det(motorway-32, the-29) compound(motorway-32, M25-30) amod(motorway-32, orbital-31) nmod:of(completion-27, motorway-32) punct(agree-3, ?-33)",0,3,[ ],0,2
Yes  Sir.,"YesUH ,, SirNNP ..","root(ROOT-0, Sir-3) discourse(Sir-3, Yes-1) punct(Sir-3, ,-2) punct(Sir-3, .-4)",0,4,[ ],0,2
The M25 has reduced lorry mileage in London by over 20 per cent and it has reduced the number of lorries on some major roads by 40 per cent The lorry ban exercise has included 2 000 signs  20 000 permits and 200 000 pages of application forms.,"TheDT M25NN hasVBZ reducedVBN lorryNN mileageNN inIN LondonNNP byIN overIN 20CD perIN centNN andCC itPRP hasVBZ reducedVBN theDT numberNN ofIN lorriesNNS onIN someDT majorJJ roadsNNS byIN 40CD perIN centNN TheDT lorryNN banNN exerciseNN hasVBZ includedVBN 2,000CD signsNNS ,, 20,000CD permitsNNS andCC 200,000CD pagesNNS ofIN applicationNN formsNNS ..","root(ROOT-0, reduced-4) det(M25-2, The-1) nsubj(reduced-4, M25-2) aux(reduced-4, has-3) compound(mileage-6, lorry-5) dobj(reduced-4, mileage-6) case(London-8, in-7) nmod:in(reduced-4, London-8) advmod(reduced-4, by-9) advmod(20-11, over-10) nmod(by-9, 20-11) case(cent-13, per-12) nmod:per(20-11, cent-13) cc(20-11, and-14) nsubj(reduced-17, it-15) aux(reduced-17, has-16) nmod(by-9, reduced-17) conj:and(20-11, reduced-17) det(number-19, the-18) dobj(reduced-17, number-19) case(lorries-21, of-20) nmod:of(number-19, lorries-21) case(roads-25, on-22) det(roads-25, some-23) amod(roads-25, major-24) nmod:on(reduced-17, roads-25) case(40-27, by-26) nmod:by(included-35, 40-27) case(cent-29, per-28) nmod:per(40-27, cent-29) det(exercise-33, The-30) compound(exercise-33, lorry-31) compound(exercise-33, ban-32) nsubj(included-35, exercise-33) aux(included-35, has-34) parataxis(reduced-17, included-35) nummod(signs-37, 2,000-36) dobj(included-35, signs-37) punct(signs-37, ,-38) nummod(permits-40, 20,000-39) dobj(included-35, permits-40) conj:and(signs-37, permits-40) cc(signs-37, and-41) nummod(pages-43, 200,000-42) dobj(included-35, pages-43) conj:and(signs-37, pages-43) case(forms-46, of-44) compound(forms-46, application-45) nmod:of(pages-43, forms-46) punct(reduced-4, .-47)",0,4,[ ],0,2
It will probably cost Ãƒâ€šÃ‚Â£250 000 a year to run and the probable capital cost will be Ãƒâ€šÃ‚Â£2 million.,"ItPRP willMD probablyRB costVB ÂNN ## 250,000CD aDT yearNN toTO runVB andCC theDT probableJJ capitalNN costNN willMD beVB ÂNN ## 2CD millionCD ..","root(ROOT-0, cost-4) nsubj(cost-4, It-1) aux(cost-4, will-2) advmod(cost-4, probably-3) dobj(cost-4, Ã‚-5) dep(250,000-7, #-6) dobj(Ã‚-5, 250,000-7) det(year-9, a-8) nmod:npmod(250,000-7, year-9) mark(run-11, to-10) advcl(cost-4, run-11) cc(run-11, and-12) det(cost-16, the-13) amod(cost-16, probable-14) compound(cost-16, capital-15) nsubj(Ã‚-19, cost-16) aux(Ã‚-19, will-17) cop(Ã‚-19, be-18) advcl(cost-4, Ã‚-19) conj:and(run-11, Ã‚-19) compound(million-22, #-20) compound(million-22, 2-21) nummod(Ã‚-19, million-22) punct(cost-4, .-23)",0,4,[ ],0,1
It seems to me that that is not very good value for money.,ItPRP seemsVBZ toTO mePRP thatIN thatDT isVBZ notRB veryRB goodJJ valueNN forIN moneyNN ..,"root(ROOT-0, seems-2) nsubj(seems-2, It-1) case(me-4, to-3) nmod:to(seems-2, me-4) mark(value-11, that-5) nsubj(value-11, that-6) cop(value-11, is-7) neg(value-11, not-8) advmod(good-10, very-9) amod(value-11, good-10) ccomp(seems-2, value-11) case(money-13, for-12) nmod:for(value-11, money-13) punct(seems-2, .-14)",0,4,[ ],0,2
Is the Under Secretary of State aware that large numbers of London residents support the 8 lorry ban and want it to be enforced  and that the reason why it is not working as effectively as it should is that the Metropolitan police refuse to enforce it?,"IsVBZ theDT Under-SecretaryJJ ofIN StateNNP awareJJ thatIN largeJJ numbersNNS ofIN LondonNNP residentsNNS supportVBP theDT 8CD lorryNN banNN andCC wantVB itPRP toTO beVB enforcedVBN ,, andCC thatIN theDT reasonNN whyWRB itPRP isVBZ notRB workingVBG asIN effectivelyRB asIN itPRP shouldMD isVBZ thatIN theDT MetropolitanNNP policeNN refuseNN toTO enforceVB itPRP ?.","root(ROOT-0, aware-6) cop(aware-6, Is-1) det(Under-Secretary-3, the-2) nsubj(aware-6, Under-Secretary-3) case(State-5, of-4) nmod:of(Under-Secretary-3, State-5) mark(support-13, that-7) amod(numbers-9, large-8) nsubj(support-13, numbers-9) nsubj(want-19, numbers-9) case(residents-12, of-10) compound(residents-12, London-11) nmod:of(numbers-9, residents-12) ccomp(aware-6, support-13) det(ban-17, the-14) nummod(ban-17, 8-15) compound(ban-17, lorry-16) dobj(support-13, ban-17) cc(support-13, and-18) ccomp(aware-6, want-19) conj:and(support-13, want-19) dobj(want-19, it-20) mark(enforced-23, to-21) auxpass(enforced-23, be-22) xcomp(want-19, enforced-23) punct(aware-6, ,-24) cc(aware-6, and-25) mark(is-39, that-26) det(reason-28, the-27) nsubj(is-39, reason-28) advmod(working-33, why-29) nsubj(working-33, it-30) aux(working-33, is-31) neg(working-33, not-32) acl:relcl(reason-28, working-33) advmod(effectively-35, as-34) advmod(working-33, effectively-35) mark(should-38, as-36) nsubj(should-38, it-37) advcl(effectively-35, should-38) conj:and(aware-6, is-39) dep(is-39, that-40) det(refuse-44, the-41) compound(refuse-44, Metropolitan-42) compound(refuse-44, police-43) root(that-40, refuse-44) mark(enforce-46, to-45) acl(refuse-44, enforce-46) dobj(enforce-46, it-47) punct(refuse-44, ?-48)",0,5,[ ],0,1
Will he have a word with his right hon. Friend the Secretary of State for the Home Department and get the law enforced  or is the Under Secretary of State prepared to enforce only the pieces of law with which he agrees  not those with which he disagrees?,"WillMD hePRP haveVB aDT wordNN withIN hisPRP$ rightJJ hon.NNP FriendNN theDT SecretaryNNP ofIN StateNNP forIN theDT HomeNNP DepartmentNNP andCC getVB theDT lawNN enforcedVBD ,, orCC isVBZ theDT Under-SecretaryJJ ofIN StateNN preparedVBN toTO enforceVB onlyRB theDT piecesNNS ofIN lawNN withIN whichWDT hePRP agreesVBZ ,, notRB thoseDT withIN whichWDT hePRP disagreesVBZ ?.","root(ROOT-0, have-3) aux(have-3, Will-1) nsubj(have-3, he-2) det(word-5, a-4) dobj(have-3, word-5) case(Friend-10, with-6) nmod:poss(Friend-10, his-7) amod(Friend-10, right-8) compound(Friend-10, hon.-9) nmod:with(word-5, Friend-10) det(Secretary-12, the-11) dep(Friend-10, Secretary-12) case(State-14, of-13) nmod:of(Secretary-12, State-14) case(Department-18, for-15) det(Department-18, the-16) compound(Department-18, Home-17) nmod:for(Secretary-12, Department-18) cc(Secretary-12, and-19) dep(Friend-10, get-20) conj:and(Secretary-12, get-20) det(law-22, the-21) nsubj(enforced-23, law-22) nsubj(Under-Secretary-28, law-22) ccomp(get-20, enforced-23) punct(enforced-23, ,-24) cc(enforced-23, or-25) cop(Under-Secretary-28, is-26) det(Under-Secretary-28, the-27) ccomp(get-20, Under-Secretary-28) conj:or(enforced-23, Under-Secretary-28) case(State-30, of-29) nmod:of(Under-Secretary-28, State-30) acl(State-30, prepared-31) mark(enforce-33, to-32) xcomp(prepared-31, enforce-33) advmod(pieces-36, only-34) det(pieces-36, the-35) dobj(enforce-33, pieces-36) case(law-38, of-37) nmod:of(pieces-36, law-38) case(which-40, with-39) nmod:with(agrees-42, which-40) nsubj(agrees-42, he-41) acl:relcl(pieces-36, agrees-42) punct(pieces-36, ,-43) neg(those-45, not-44) appos(pieces-36, those-45) case(which-47, with-46) nmod:with(disagrees-49, which-47) nsubj(disagrees-49, he-48) acl:relcl(those-45, disagrees-49) punct(have-3, ?-50)",1,5,"[which, get, which, Secretary, pieces, Under, word, Department, enforced, he, Friend, have, State, and, ROOT, he, his, disagrees, he, agrees, those]",2,2
May I say to the honourable chairman of the Greater London council that if a little boy saw the honourable chairman in his clothes and pointed out that he was wearing none  the hon. Gentleman might be covered with embarrassment  despite his finery.,"MayNNP IPRP sayVBP toTO theDT honourableJJ chairmanNN ofIN theDT GreaterNNP LondonNNP councilNN thatIN ifIN aDT littleJJ boyNN sawVBD theDT honourableJJ chairmanNN inIN hisPRP$ clothesNNS andCC pointedVBD outRP thatIN hePRP wasVBD wearingVBG noneNN ,, theDT hon.NNP GentlemanNN mightMD beVB coveredVBN withIN embarrassmentNN ,, despiteIN hisPRP$ fineryNN ..","root(ROOT-0, say-3) nmod:tmod(say-3, May-1) nsubj(say-3, I-2) case(chairman-7, to-4) det(chairman-7, the-5) amod(chairman-7, honourable-6) nmod:to(say-3, chairman-7) case(council-12, of-8) det(council-12, the-9) compound(council-12, Greater-10) compound(council-12, London-11) nmod:of(chairman-7, council-12) mark(covered-39, that-13) mark(saw-18, if-14) det(boy-17, a-15) amod(boy-17, little-16) nsubj(saw-18, boy-17) nsubj(pointed-26, boy-17) advcl(covered-39, saw-18) det(chairman-21, the-19) amod(chairman-21, honourable-20) dobj(saw-18, chairman-21) case(clothes-24, in-22) nmod:poss(clothes-24, his-23) nmod:in(saw-18, clothes-24) cc(saw-18, and-25) conj:and(saw-18, pointed-26) advcl(covered-39, pointed-26) compound:prt(pointed-26, out-27) mark(wearing-31, that-28) nsubj(wearing-31, he-29) aux(wearing-31, was-30) ccomp(pointed-26, wearing-31) dobj(wearing-31, none-32) punct(covered-39, ,-33) det(Gentleman-36, the-34) compound(Gentleman-36, hon.-35) nsubjpass(covered-39, Gentleman-36) aux(covered-39, might-37) auxpass(covered-39, be-38) ccomp(say-3, covered-39) case(embarrassment-41, with-40) nmod:with(covered-39, embarrassment-41) punct(covered-39, ,-42) case(finery-45, despite-43) nmod:poss(finery-45, his-44) nmod:despite(covered-39, finery-45) punct(say-3, .-46)",1,6,"[Gentleman, he, clothes, his, his, say, covered, finery, pointed, wearing, embarrassment, saw, none]",2,2
I am unaware of any of the applications for exemption being turned down  so it is very difficult to see that the lorry ban is having any effect.,"IPRP amVBP unawareJJ ofIN anyDT ofIN theDT applicationsNNS forIN exemptionNN beingVBG turnedVBD downRP ,, soIN itPRP isVBZ veryRB difficultJJ toTO seeVB thatIN theDT lorryNN banNN isVBZ havingVBG anyDT effectNN ..","root(ROOT-0, unaware-3) nsubj(unaware-3, I-1) cop(unaware-3, am-2) case(any-5, of-4) nmod:of(unaware-3, any-5) case(applications-8, of-6) det(applications-8, the-7) nmod:of(any-5, applications-8) case(exemption-10, for-9) nmod:for(applications-8, exemption-10) auxpass(turned-12, being-11) acl(applications-8, turned-12) compound:prt(turned-12, down-13) punct(unaware-3, ,-14) dep(unaware-3, so-15) nsubj(difficult-19, it-16) cop(difficult-19, is-17) advmod(difficult-19, very-18) parataxis(unaware-3, difficult-19) mark(see-21, to-20) xcomp(difficult-19, see-21) mark(having-27, that-22) det(ban-25, the-23) compound(ban-25, lorry-24) nsubj(having-27, ban-25) aux(having-27, is-26) ccomp(see-21, having-27) det(effect-29, any-28) dobj(having-27, effect-29) punct(unaware-3, .-30)",0,6,[ ],0,2
Do the Government have any reason to believe that there is a demand for lorries to enter London unnecessarily?,DoVB theDT GovernmentNN haveVBP anyDT reasonNN toTO believeVB thatIN thereEX isVBZ aDT demandNN forIN lorriesNNS toTO enterVB LondonNNP unnecessarilyRB ?.,"root(ROOT-0, have-4) aux(have-4, Do-1) det(Government-3, the-2) nsubj(have-4, Government-3) det(reason-6, any-5) dobj(have-4, reason-6) mark(believe-8, to-7) acl(reason-6, believe-8) mark(is-11, that-9) expl(is-11, there-10) ccomp(believe-8, is-11) det(demand-13, a-12) nsubj(is-11, demand-13) case(lorries-15, for-14) nmod:for(demand-13, lorries-15) mark(enter-17, to-16) acl(demand-13, enter-17) dobj(enter-17, London-18) advmod(enter-17, unnecessarily-19) punct(have-4, ?-20)",0,7,"[ROOT, have, reason, Government]",0,2
My hon. Friend is absolutely right.,MyPRP$ hon.NN FriendNN isVBZ absolutelyRB rightJJ ..,"root(ROOT-0, right-6) nmod:poss(Friend-3, My-1) compound(Friend-3, hon.-2) nsubj(right-6, Friend-3) cop(right-6, is-4) advmod(right-6, absolutely-5) punct(right-6, .-7)",1,8,"[My, ROOT, absolutely, right, Friend]",1,1
Neither lorry users nor local residents want lorries to be where they are not needed.,NeitherDT lorryNN usersNNS norCC localJJ residentsNNS wantVBP lorriesNNS toTO beVB whereWRB theyPRP areVBP notRB neededVBN ..,"root(ROOT-0, want-7) cc:preconj(users-3, Neither-1) compound(users-3, lorry-2) nsubj(want-7, users-3) cc(users-3, nor-4) amod(residents-6, local-5) conj:nor(users-3, residents-6) nsubj(want-7, residents-6) dobj(want-7, lorries-8) mark(be-10, to-9) xcomp(want-7, be-10) advmod(needed-15, where-11) nsubjpass(needed-15, they-12) auxpass(needed-15, are-13) neg(needed-15, not-14) advcl(be-10, needed-15) punct(want-7, .-16)",0,8,[ ],0,2
The plain truth is that lorries do not go through London when it is unnecessary.,TheDT plainJJ truthNN isVBZ thatIN lorriesNNS doVBP notRB goVB throughIN LondonNNP whenWRB itPRP isVBZ unnecessaryJJ ..,"root(ROOT-0, is-4) det(truth-3, The-1) amod(truth-3, plain-2) nsubj(is-4, truth-3) mark(go-9, that-5) nsubj(go-9, lorries-6) aux(go-9, do-7) neg(go-9, not-8) ccomp(is-4, go-9) case(London-11, through-10) nmod:through(go-9, London-11) advmod(unnecessary-15, when-12) nsubj(unnecessary-15, it-13) cop(unnecessary-15, is-14) advcl(go-9, unnecessary-15) punct(is-4, .-16)",0,8,[ ],0,2
That is where the M25 has helped.,ThatDT isVBZ whereWRB theDT M25NN hasVBZ helpedVBN ..,"root(ROOT-0, is-2) nsubj(is-2, That-1) advmod(helped-7, where-3) det(M25-5, the-4) nsubj(helped-7, M25-5) aux(helped-7, has-6) advcl(is-2, helped-7) punct(is-2, .-8)",0,8,[ ],0,1
It is also worth noting that 250 width and weight restrictions are in force in London and that they are not so controversial as this apparent lorry ban.,ItPRP isVBZ alsoRB worthJJ notingVBG thatIN 250CD widthNN andCC weightNN restrictionsNNS areVBP inIN forceNN inIN LondonNNP andCC thatIN theyPRP areVBP notRB soRB controversialJJ asIN thisDT apparentJJ lorryNN banNN ..,"root(ROOT-0, worth-4) nsubj(worth-4, It-1) cop(worth-4, is-2) advmod(worth-4, also-3) dep(worth-4, noting-5) mark(force-14, that-6) nummod(width-8, 250-7) nsubj(force-14, width-8) cc(width-8, and-9) compound(restrictions-11, weight-10) conj:and(width-8, restrictions-11) nsubj(force-14, restrictions-11) cop(force-14, are-12) case(force-14, in-13) ccomp(noting-5, force-14) case(London-16, in-15) nmod:in(force-14, London-16) cc(force-14, and-17) mark(controversial-23, that-18) nsubj(controversial-23, they-19) cop(controversial-23, are-20) neg(controversial-23, not-21) advmod(controversial-23, so-22) ccomp(noting-5, controversial-23) conj:and(force-14, controversial-23) case(ban-28, as-24) det(ban-28, this-25) amod(ban-28, apparent-26) compound(ban-28, lorry-27) nmod:as(controversial-23, ban-28) punct(worth-4, .-29)",0,8,[ ],0,2
Is my hon. Friend the Minister aware that the Greater London council is said to have appointed 50 000 snoops to watch the police to see that they are doing their job?,"IsVBZ myPRP$ hon.NNP FriendNN theDT MinisterNNP awareJJ thatIN theDT GreaterNNP LondonNNP councilNN isVBZ saidVBN toTO haveVB appointedVBN 50,000CD snoopsNNS toTO watchVB theDT policeNN toTO seeVB thatIN theyPRP areVBP doingVBG theirPRP$ jobNN ?.","root(ROOT-0, Is-1) nmod:poss(Friend-4, my-2) compound(Friend-4, hon.-3) nsubj(Is-1, Friend-4) det(Minister-6, the-5) nsubj(aware-7, Minister-6) acl:relcl(Friend-4, aware-7) mark(said-14, that-8) det(council-12, the-9) compound(council-12, Greater-10) compound(council-12, London-11) nsubjpass(said-14, council-12) auxpass(said-14, is-13) ccomp(aware-7, said-14) mark(appointed-17, to-15) aux(appointed-17, have-16) xcomp(said-14, appointed-17) nummod(snoops-19, 50,000-18) dobj(appointed-17, snoops-19) mark(watch-21, to-20) xcomp(appointed-17, watch-21) det(police-23, the-22) dobj(watch-21, police-23) mark(see-25, to-24) advcl(watch-21, see-25) mark(doing-29, that-26) nsubj(doing-29, they-27) aux(doing-29, are-28) ccomp(see-25, doing-29) nmod:poss(job-31, their-30) dobj(doing-29, job-31) punct(Is-1, ?-32)",0,9,"[Minister, Friend, ROOT, said, aware, Is, my]",0,2
